run,avg_util,num_totes,run_time,unpacked
0,0.6078679470855446,648,4.229867219924927,7
1,0.6106694011535164,634,4.034487724304199,5
2,0.6173006785843361,635,4.09098219871521,3
3,0.6109608957348285,670,4.231092214584351,4
4,0.6212263338369342,635,4.148068904876709,4
5,0.6092415799184034,641,4.270143508911133,4
6,0.6124229179282249,624,4.501060247421265,7
7,0.6171721540251583,642,4.71900200843811,6
8,0.616617806904056,608,4.741992473602295,10
9,0.6303945333115443,618,4.308026313781738,6
10,0.6219650030621311,628,4.172376394271851,6
11,0.6168056875267408,662,4.109216928482056,7
12,0.6206299652103732,631,4.106325387954712,5
13,0.6109006489118654,624,4.173720598220825,9
14,0.6058817106939002,653,4.323671102523804,8
15,0.6164915258914307,652,4.257221698760986,3
16,0.599796475579548,671,4.437566041946411,4
17,0.6190862441352678,643,4.524699687957764,5
18,0.6186154879984309,631,4.432959794998169,12
19,0.6246883107966331,618,4.3353681564331055,8
20,0.6169084069926491,653,4.110395669937134,9
21,0.6152126354400417,656,5.212908506393433,3
22,0.6204215331734538,622,5.098652601242065,4
23,0.6148128582585175,612,5.485764980316162,6
24,0.6109091442891892,646,4.6338889598846436,4
25,0.6171208634872093,634,4.416457414627075,4
26,0.6067232896663354,640,6.207986354827881,7
27,0.618681686100942,629,5.173475027084351,10
28,0.6162513615538938,627,4.210784196853638,5
29,0.6266181965159017,623,4.314974546432495,4
30,0.6129827652918213,636,5.028251886367798,7
31,0.6096245293011976,658,4.270326852798462,3
32,0.6231962621080275,629,4.233720302581787,8
33,0.6192646283823356,624,4.053933382034302,7
34,0.6251999196394034,621,3.9860196113586426,6
35,0.6139829576021425,617,4.045761585235596,4
36,0.6260777371454072,641,4.109711170196533,3
37,0.6155733493748266,625,4.081510543823242,3
38,0.6110961133121728,627,4.175744295120239,5
39,0.6160598247232825,678,4.08942985534668,3
40,0.6122776641880434,652,4.219190359115601,6
41,0.6216266580050638,597,4.231638431549072,1
42,0.6177928302795366,640,3.962280035018921,6
43,0.6293571463102995,585,4.121767520904541,5
44,0.5990442546655708,669,4.457294225692749,14
45,0.6103309894975134,645,4.280895709991455,6
46,0.6197342266067688,639,4.012081861495972,13
47,0.6123549447606218,654,4.104450225830078,9
48,0.6240109568791982,638,3.9234189987182617,7
49,0.616535924357573,629,4.074826002120972,5
50,0.613446051880233,648,4.019001245498657,3
51,0.6185913756300615,614,4.0808210372924805,14
52,0.6133107992550053,657,4.209256172180176,11
53,0.6122845533784388,651,4.141680955886841,8
54,0.6152218708578204,629,4.275701522827148,6
55,0.6197769188128442,633,4.218295097351074,4
56,0.6173688432066722,617,4.130261182785034,8
57,0.6199479100107733,604,4.1928441524505615,8
58,0.617528259295284,627,3.9841041564941406,6
59,0.6059987194038913,646,4.018799066543579,9
60,0.6159735241199119,654,4.167565584182739,6
61,0.6251617195327681,623,4.457448720932007,5
62,0.6200161688344733,646,4.588720083236694,4
63,0.6099445536488615,652,4.386801481246948,7
64,0.6142940771184703,639,4.066585540771484,3
65,0.6100028141449649,660,4.081552982330322,6
66,0.6112855306940369,660,4.345855712890625,8
67,0.6218755710984676,621,4.128136157989502,7
68,0.6040837513423698,668,3.954641580581665,6
69,0.6224290556951945,608,4.266146898269653,7
70,0.623456427902873,601,3.8930766582489014,9
71,0.6022394357171559,648,4.163623332977295,0
72,0.6200484189686281,632,4.009082078933716,3
73,0.6150725686161942,620,4.276108980178833,5
74,0.6113088955479683,640,4.011536359786987,6
75,0.6105342776195909,647,4.023644208908081,7
76,0.6199401171065809,604,4.073871374130249,4
77,0.6188261241396785,649,4.1487135887146,5
78,0.6158811963481777,631,4.172350168228149,8
79,0.628414750384402,626,4.201496601104736,3
80,0.6086252599743178,668,4.13678240776062,7
81,0.6113752552420415,640,4.110557794570923,4
82,0.6171841861583495,632,4.13522481918335,7
83,0.6220700793862672,650,4.623816251754761,5
84,0.6200346263409703,653,4.550712823867798,9
85,0.61920631038188,636,4.066042184829712,7
86,0.606127231700823,647,4.0152881145477295,9
87,0.6183750481209221,612,4.561161279678345,7
88,0.6240469333223845,607,4.938468933105469,5
89,0.6088414206979567,673,4.597644567489624,4
90,0.6113173144846132,654,4.307387828826904,9
91,0.6229933487229133,636,4.113335371017456,2
92,0.5969420937946194,631,3.93727445602417,5
93,0.6148518581294222,613,4.236560344696045,4
94,0.6151977545870702,643,4.35272741317749,1
95,0.6237929599313643,622,3.982879161834717,7
96,0.6226489096849419,631,4.1491570472717285,7
97,0.63300248350595,639,4.102606534957886,8
98,0.6141856458803198,625,4.773000717163086,4
99,0.6147242364380087,660,4.6647257804870605,5
