run,avg_util,num_totes,run_time,unpacked
0,0.6100431477240025,651,15.76883316040039,7
1,0.6171383609411876,636,15.94117784500122,5
2,0.6203764669871127,638,17.376024961471558,3
3,0.6146547126895414,675,16.772876262664795,4
4,0.6245792517139857,638,16.117668867111206,4
5,0.6131697652331005,642,15.67063021659851,4
6,0.6155152650390312,626,15.552993774414062,7
7,0.6258496957880767,638,15.45133900642395,6
8,0.6173355234325866,618,15.682864665985107,10
9,0.6262484389696453,623,16.2413010597229,6
10,0.6239487857708484,635,15.586126565933228,6
11,0.6240675209084454,667,16.461336135864258,7
12,0.6185032774521706,635,16.124829292297363,5
13,0.6146284020307005,625,15.717183589935303,9
14,0.6115865070183246,650,17.022836446762085,8
15,0.6190165373748684,656,16.007068634033203,3
16,0.6066914815478929,673,15.837419033050537,4
17,0.6288080117811885,640,16.12165641784668,5
18,0.6195804842561718,640,17.219531297683716,12
19,0.6266085927479307,623,17.711477756500244,8
