run,avg_util,num_totes,run_time,unpacked
0,0.5915612435025597,676,17.222687244415283,7
1,0.5968527535244597,660,16.869216918945312,5
2,0.5917089598098038,671,17.217796325683594,3
3,0.5912755439720657,700,18.18723225593567,4
4,0.5934070442470815,673,18.45699143409729,4
5,0.58864693706459,676,17.876854181289673,4
6,0.5889474369384703,665,18.63689351081848,7
7,0.5998267285193007,673,18.293291330337524,6
8,0.5853587412862632,653,19.318864583969116,10
9,0.6008954547935871,658,18.744248390197754,6
10,0.5923569932980939,674,20.975703954696655,6
11,0.5986066355508665,700,22.37424874305725,7
12,0.5920253154827684,670,20.71162700653076,5
13,0.595425832566721,650,17.753345727920532,9
14,0.5858278902296344,688,16.13599181175232,8
15,0.5971110246844562,687,17.491337537765503,3
16,0.589011893031183,698,18.2155601978302,4
17,0.6082815095139421,672,17.04543900489807,5
18,0.5969920544751948,668,16.209781885147095,12
19,0.6013664330366579,649,16.960750579833984,8
