run,avg_util,num_totes,run_time,unpacked
0,0.6196192936683431,644,21.852275371551514,7
1,0.6232219861102958,628,21.493213653564453,5
2,0.6260669689893426,629,21.446619987487793,3
3,0.6249216297629161,664,21.827756643295288,4
4,0.6294071202098059,638,21.40598773956299,4
5,0.6215520089781831,635,21.238651990890503,4
6,0.6239093160981146,621,22.851346015930176,7
7,0.631536747808186,639,24.11846923828125,6
8,0.6285076681885072,605,22.414018869400024,10
9,0.6400317074012525,610,21.778574466705322,6
10,0.6307896260920808,623,21.22650933265686,6
11,0.6296873971252605,651,22.60535502433777,7
12,0.6281631652633571,627,21.57799983024597,5
13,0.6248289802347097,616,22.276039123535156,9
14,0.6176926308423234,647,21.28366780281067,8
15,0.6301398606106429,648,21.556074380874634,3
16,0.6156936235793643,663,22.812615156173706,4
17,0.6321864946686262,635,22.070931673049927,5
18,0.6285254802652249,632,21.66818332672119,12
19,0.6350456613390214,611,22.524625778198242,8
20,0.6288558438844317,645,22.729296922683716,9
21,0.6256008653958874,648,24.10021138191223,3
22,0.6303048955675765,612,22.805108308792114,4
23,0.6282792384117902,593,21.789446592330933,6
24,0.622414634147712,641,21.94507122039795,4
25,0.6313572848091614,622,22.093939542770386,4
26,0.6193980339900035,632,21.253663778305054,7
27,0.6282942458904553,625,21.633229970932007,10
28,0.6292931677169928,624,21.678169012069702,5
29,0.6391796876514259,612,22.70848274230957,4
30,0.6276154607903156,622,22.466403245925903,7
31,0.6253567310202919,651,23.49091100692749,3
32,0.6368351273894389,620,23.201106309890747,8
33,0.6290991742661745,620,22.113121271133423,7
34,0.6368063397081867,619,25.06663227081299,6
35,0.6268326011393426,612,22.49301528930664,4
36,0.6401941426135354,631,25.74143362045288,3
37,0.622826191254872,620,22.565279960632324,3
38,0.6247263041204242,621,23.186436891555786,5
39,0.628516178859673,669,23.57607865333557,3
40,0.6216409533280575,641,23.389583826065063,6
41,0.6298056478384897,589,20.945183515548706,1
42,0.6335364646849101,631,21.481091499328613,6
43,0.6405188632211255,581,24.196117401123047,5
44,0.6109720935880532,661,23.118074893951416,14
45,0.624576421071781,633,22.98475480079651,6
46,0.6311161265633624,631,24.248711109161377,13
47,0.6252900467327553,642,23.654439449310303,9
48,0.6362226515968282,630,23.252084732055664,7
49,0.6291288492911205,625,23.375814199447632,5
50,0.6301743185015448,641,22.700557708740234,3
51,0.628276595203248,605,23.771159410476685,14
52,0.6282937941948378,647,24.862502098083496,11
53,0.6243506666315705,646,23.64336919784546,8
54,0.6293827519331887,625,24.863889932632446,6
55,0.629154657456666,626,22.78217625617981,4
56,0.6307865721814367,611,22.90521502494812,8
57,0.6305551763337699,593,22.078248262405396,8
58,0.6349567959271177,615,22.741127252578735,6
59,0.6196710097452582,641,22.1653048992157,9
60,0.6296216668495609,647,27.98800039291382,6
61,0.6324991605485665,618,34.23563098907471,5
62,0.6304504527911965,633,23.71125054359436,4
63,0.6214232861569007,644,21.768291473388672,7
64,0.629309916375108,632,22.048523902893066,3
65,0.6251450994160604,646,21.4227237701416,6
66,0.6217146429436456,652,20.279095888137817,8
67,0.6285010893361795,616,21.450153350830078,7
68,0.615268801559795,663,21.049156188964844,6
69,0.6338034278877201,604,20.674710750579834,7
70,0.6370808331447106,594,21.45493197441101,9
71,0.6182310674297057,639,21.78712797164917,0
72,0.6318483447624341,625,21.049946784973145,3
73,0.6287223179117603,613,21.250354290008545,5
74,0.6205143277522568,636,21.955610275268555,6
75,0.6222634702087642,641,20.65810775756836,7
76,0.6334895588976627,597,20.791849374771118,4
77,0.6247480788370515,644,20.991759538650513,5
78,0.6339681314396903,629,22.163573026657104,8
79,0.6438746228214416,619,21.580976963043213,3
80,0.6217733332923149,658,20.86312961578369,7
81,0.6236533614562892,637,21.478209257125854,4
82,0.6314556598078731,623,20.816503047943115,7
83,0.634150851879319,640,21.347607374191284,5
84,0.6364512925030821,645,21.5066397190094,9
85,0.6283985478190756,631,21.031036138534546,7
86,0.620088031984012,639,20.871279001235962,9
87,0.6296331163388599,603,23.172626733779907,7
88,0.6347150105273774,604,21.5068199634552,5
89,0.623401417973881,668,21.844898462295532,4
90,0.6231161041346107,640,20.36009645462036,9
91,0.6366725148909289,627,21.01158356666565,2
92,0.6103107521499038,627,21.68939232826233,5
93,0.6273899568955784,604,21.63529872894287,4
94,0.6255514590296539,636,20.762611627578735,1
95,0.6366579288819069,614,20.932183265686035,7
96,0.6332373288598445,624,25.1927707195282,7
97,0.6406581954888033,633,25.15397357940674,8
98,0.6238455739429781,621,22.59176468849182,4
99,0.6304151346117586,653,23.36129593849182,5
