run,avg_util,num_totes,run_time,unpacked
0,0.42936168813410375,974,15.309738397598267,7
1,0.43869840388554787,947,16.16168713569641,5
2,0.4469262137645164,927,17.002387523651123,3
3,0.45167795914242076,973,16.290999174118042,4
4,0.4530692725057467,928,17.51996374130249,4
5,0.44556387005389564,928,16.11406660079956,4
6,0.44133136679921287,931,17.39321517944336,7
7,0.45072245936412086,936,16.475992918014526,6
8,0.4350834491475718,931,16.851901054382324,10
9,0.44268207907042934,943,16.437854528427124,6
10,0.44569987332631106,925,15.872082471847534,6
11,0.464399443024948,939,15.618876934051514,7
12,0.44549207057480217,931,15.242914199829102,5
13,0.43556444078772627,940,15.223894119262695,9
14,0.44230635764758325,954,14.833823919296265,8
15,0.4505744177593151,945,15.74010682106018,3
16,0.44323429884945037,962,16.31456756591797,4
17,0.4644286555237022,910,17.39476251602173,5
18,0.4359327088960873,947,16.367192268371582,12
19,0.4427223724865115,926,15.370189189910889,8
