run,avg_util,num_totes,run_time,unpacked
0,0.756600277501692,477,14.059402465820312,6
1,0.7514167092286785,468,13.578617572784424,3
2,0.7570143856421417,478,15.074427366256714,3
3,0.7407257808547837,498,13.698469877243042,4
4,0.7564901997275204,482,13.040009260177612,4
5,0.7507308295733396,468,12.48090410232544,3
6,0.7659110746831801,451,13.058103799819946,6
7,0.775777297950552,461,12.614640951156616,4
8,0.7854399710074144,437,12.509605407714844,7
9,0.7789934252148887,449,12.883878707885742,3
10,0.7323464315761132,486,12.576097011566162,5
11,0.7590411831543022,494,13.39907956123352,3
12,0.7519435977502708,471,13.112408876419067,5
13,0.7673183540365371,451,12.520251750946045,7
14,0.738270540405823,480,12.65334439277649,6
15,0.7488073992811588,484,12.711358308792114,3
16,0.7635985176367294,475,12.719984292984009,1
17,0.7540832454595733,480,13.935744047164917,4
18,0.7474612785186122,482,12.81105661392212,11
19,0.7566042798749354,458,12.738744974136353,6
