run,avg_util,num_totes,run_time,unpacked
0,0.8065994468769923,432,11.723625659942627,6
1,0.7915228701764049,431,12.158922910690308,3
2,0.7720811318111162,452,11.767695665359497,3
3,0.803480541479177,452,12.17380976676941,3
4,0.7909151638330836,442,12.02081561088562,4
5,0.8034660909170313,427,11.393394947052002,3
6,0.7885992407472113,435,11.720421075820923,4
7,0.7936756108432419,443,11.3355131149292,6
8,0.7998906508022451,420,11.800663948059082,9
9,0.7992207171638315,430,12.106696844100952,4
10,0.7955255857548895,438,11.948489904403687,5
11,0.7989885326386978,457,11.893556594848633,5
12,0.7804910957468639,438,12.922057151794434,5
13,0.8189953007903641,416,13.054742097854614,4
14,0.7833904181603297,453,12.709405899047852,5
15,0.8054491054330988,440,12.502152919769287,2
16,0.8040713473893354,441,11.966895580291748,3
17,0.8131902565604452,438,12.249879360198975,3
18,0.7854342741433947,444,12.59417724609375,5
19,0.8069483191305059,425,12.030003786087036,5
